,0
610,[[17.58 54.62 66.88 76.83 90.12]]
611,[[ 4.32 10.9  57.43 59.41]]
612,[[ 0.67 10.55 41.64 75.76 85.59]]
613,[[18.87 32.14 51.73 54.51 69.64]]
614,[[36.16 83.41]]
615,[[15.83 25.14 35.02 54.63 57.81 85.55]]
616,[[28.84 86.97 93.09]]
617,[[17.25 29.9  48.95 94.04 99.45]]
618,[[12.84 23.59 32.66 44.79 46.92]]
619,[[ 0.54 23.25 26.82 84.88]]
620,[[64.12 87.24]]
621,[[ 0.75 21.36 27.04 60.72 83.36 83.83]]
622,[[13.06 30.28 44.18 53.5  68.72 96.68]]
623,[[58.83 80.26]]
624,[[14.07 63.43 72.88 82.93 90.83 91.06]]
625,[[ 5.88 39.69 58.35 71.01 98.29]]
626,[[ 8.86  9.38 17.4 ]]
627,[[ 0.51 18.84 76.65 92.63]]
628,[[28.79 32.06 80.8 ]]
629,[[ 8.25 26.52 30.2 ]]
630,[[17.73 57.77 58.43 97.73]]
631,[[20.54 40.13 43.22 44.85 63.08 66.6 ]]
632,[[ 0.69  8.29 18.45 59.35]]
633,[[21.82 44.3  72.11 78.94]]
634,[[ 8.92 29.96 80.96]]
635,[[27.64 69.01]]
636,[[27.72 45.35 51.75 71.29]]
637,[[14.18 33.3  54.27 70.7  79.3  79.76]]
638,[[42.18 51.8  57.58 57.74 82.72 98.67]]
639,[[14.23 62.44 66.31 72.96 82.15 93.02]]
640,[[ 4.82 15.34 98.3 ]]
641,[[ 7.98 11.19 30.47 63.84]]
642,[[36.55 45.94 49.27 52.58]]
643,[[ 8.04 20.21 68.7  71.89 92.81]]
644,[[ 8.97 27.49 56.69]]
645,[[48.27 73.32]]
646,[[51.36 72.67 78.41]]
647,[[36.42 53.83 71.13]]
648,[[34.17 49.6  52.45]]
649,[[12.15 16.16 83.72]]
650,[[ 4.76 27.51 51.04 54.91 95.98]]
651,[[58.76 79.59 92.3 ]]
652,[[ 5.78 68.75 73.37 90.9 ]]
653,[[55.13 65.5 ]]
654,[[16.55 27.19 31.34 94.64 99.19]]
655,[[31.05 58.16 71.66 85.02 91.8 ]]
656,[[26.33 58.01 59.08]]
657,[[18.15 64.5  75.3 ]]
658,[[21.97 45.62]]
659,[[13.59 36.9  38.26 39.13 45.63 57.24]]
660,[[42.37 45.26 74.79 90.34]]
661,[[18.99 23.1  32.97 72.54 78.13]]
662,[[51.81 97.28]]
663,[[16.27 27.65 44.97 75.49 92.6 ]]
664,[[23.42 81.99]]
665,[[71.74 97.24]]
666,[[ 0.82 31.76 41.44 51.09 67.93 85.24]]
667,[[14.36 25.59 27.84 38.76]]
668,[[ 3.07 14.64 33.07 49.36 72.45]]
669,[[14.85 41.05]]
670,[[59.84 62.24]]
671,[[39.01 41.72 53.28 63.2  68.14 69.14]]
672,[[ 0.44 35.97 50.87 64.45]]
673,[[ 3.23 48.33 87.76]]
674,[[16.2  22.77 71.24]]
675,[[ 6.69 23.38 48.76 83.58 95.67]]
676,[[ 4.22 16.9  29.3  47.94 69.59]]
677,[[48.8  68.93 73.77 91.44 97.72]]
678,[[ 9.38 57.81]]
679,[[ 7.47 15.66 40.91 44.85 94.93]]
680,[[32.75 45.98 53.15 86.25]]
681,[[50.03 53.09 55.98 65.45 67.57 73.39]]
682,[[62.66 68.88]]
683,[[ 4.6   9.04 15.1  28.06 61.74 65.63]]
684,[[ 1.12 38.66 78.64]]
685,[[ 0.47 26.14 29.61 82.25]]
686,[[ 8.27 22.33 44.55 86.  ]]
687,[[ 6.45 28.68 95.19]]
688,[[ 2.76 43.72 48.87 49.34 79.38 84.63]]
689,[[27.62 83.13]]
690,[[28.94 88.04 91.83 99.14]]
691,[[ 1.7  94.79]]
692,[[50.53 69.57]]
693,[[19.24 21.72 25.41 38.77 98.66]]
694,[[27.   38.38 47.78 53.52 59.35 72.71]]
695,[[ 6.93 33.4  39.7  43.26 65.84]]
696,[[16.85 34.28 38.92 56.24 97.6 ]]
697,[[ 0.56 42.41 64.31 96.27]]
698,[[37.03 40.84 54.79 73.23 80.63 95.36]]
699,[[29.6  33.21 49.3  79.25]]
700,[[ 4.34  6.86 24.43 48.48 69.79]]
701,[[25.36 44.79]]
702,[[ 7.41 28.09]]
703,[[ 2.38 26.45 31.11 65.11]]
704,[[42.85 43.71 54.93 68.66 82.95 92.72]]
705,[[15.29 32.65 54.86 64.11 76.25]]
706,[[25.28 36.85 47.02 52.48 97.88 99.41]]
707,[[30.05 35.47 81.99]]
708,[[40.7  50.11 63.74 82.   86.82 90.06]]
709,[[40.96 68.09 72.93]]
710,[[13.81 37.37 44.41 56.56 73.81 91.02]]
711,[[ 4.29 17.06 33.53 39.58 56.74 99.94]]
712,[[67.27 81.87 98.41]]
713,[[24.21 31.   32.09 40.12]]
714,[[48.05 87.6  93.96 94.74]]
715,[[54.92 82.48]]
716,[[ 7.56 52.22 62.02 64.08 85.07 94.2 ]]
717,[[39.81 64.82 91.92]]
718,[[38.27 60.04]]
719,[[41.48 43.97 80.98 93.61]]
720,[[35.56 41.41]]
721,[[18.74 20.94 57.93]]
722,[[47.84 87.38 92.94 93.1 ]]
723,[[ 3.51 24.49 36.74 77.8  80.68]]
724,[[12.37 23.75]]
725,[[ 0.17 21.24 40.32 40.45 73.05]]
726,[[16.62 21.73 24.36 52.07 62.14 95.95]]
727,[[ 5.67 12.69 40.19 77.62 88.48]]
728,[[78.42 92.2 ]]
729,[[25.67 49.33 60.01 93.47]]
730,[[54.98 61.36 73.39]]
731,[[15.39 25.19 94.99 95.78]]
732,[[32.9  57.75 58.46 58.96]]
733,[[12.08 46.74 50.19 56.71 63.83 83.43]]
734,[[ 5.73  8.32 34.69 70.93 84.89]]
735,[[ 8.94 27.83 68.71]]
736,[[ 5.15 12.39 15.33 25.42 53.82]]
737,[[12.08 49.6  55.18 68.33 79.32 90.26]]
738,[[12.62 14.81]]
739,[[12.6  49.38]]
740,[[11.99 32.43 35.89]]
741,[[53.18 72.55 82.05]]
742,[[10.02 86.01]]
743,[[13.24 21.25]]
744,[[ 8.11 14.14 30.02 81.8 ]]
745,[[ 3.31 27.88 33.38 38.04 43.24 85.68]]
746,[[65.93 83.43]]
747,[[ 9.32 14.61 52.67 71.1  80.83]]
748,[[33.85 34.77 89.03]]
749,[[18.44 32.99 53.48]]
750,[[12.71 46.38 59.76 86.66 99.38]]
751,[[33.33 71.99 86.35]]
752,[[ 8.05  9.84 54.72 75.07 87.77 94.91]]
753,[[80.29 83.17 99.04]]
754,[[ 1.87 15.43]]
755,[[58.62 58.78 63.88]]
756,[[ 8.25 46.67 91.9 ]]
757,[[74.26 97.22]]
758,[[18.98 38.72 49.75 50.7  85.04]]
759,[[ 6.08 96.55]]
760,[[38.01 48.75]]
761,[[12.87 25.2  44.18 64.45]]
762,[[70.65 73.97]]
763,[[ 2.47 23.19 32.71 56.2  81.1 ]]
764,[[51.3  66.76 99.66]]
765,[[34.59 75.5  85.08 87.75 91.55 94.71]]
766,[[25.84 30.16 53.49 89.94 93.4 ]]
767,[[ 2.28 13.46 15.24 42.7  92.94]]
768,[[18.94 56.19]]
769,[[ 0.1  39.75 64.2  99.53]]
770,[[ 0.69 14.32 22.53 28.03 50.69 56.62]]
771,[[19.23 20.57 29.88 31.85 50.78 58.04]]
772,[[ 4.22 49.84 75.79 85.17 95.85]]
773,[[37.94 61.14 64.74 95.06]]
774,[[53.37 57.42 74.97 79.76]]
775,[[13.53 24.69 42.18]]
776,[[41.59 83.07 90.86]]
777,[[11.04 67.77 69.52]]
778,[[45.82 47.37 53.06]]
779,[[20.22 34.76 48.4  61.45 75.2  89.96]]
780,[[44.54 56.93]]
781,[[ 6.53 42.62 51.   95.15]]
782,[[24.18 45.01 45.66 90.22]]
783,[[12.19 46.52 46.53 60.73 74.84]]
784,[[ 4.81 29.6  33.43 43.17 47.72 75.29]]
785,[[ 2.2  10.49 16.8  20.82 56.4 ]]
786,[[ 3.79  5.37 62.06 78.68 91.68]]
787,[[13.96 53.64 89.58 95.81]]
788,[[ 7.19 30.16 40.83 43.92 44.44 62.87]]
789,[[25.77 38.27 56.06 69.66 74.39]]
790,[[40.58 44.68 48.38 65.62 82.02 97.26]]
791,[[21.41 29.79 64.41 97.08 97.89 98.71]]
792,[[35.27 58.36 65.42 69.37]]
793,[[ 1.97 22.44 82.73]]
794,[[29.63 40.69]]
795,[[81.83 95.05 97.8 ]]
796,[[50.57 55.58]]
797,[[28.05 67.84]]
798,[[11.94 31.74 38.03 69.3  89.25]]
799,[[ 2.01  3.7  10.09 30.73]]
800,[[40.34 52.82 62.68 80.01]]
801,[[32.03 81.52]]
802,[[62.04 93.21]]
803,[[45.95 48.05]]
804,[[4.000e-02 9.692e+01]]
805,[[27.56 91.06]]
806,[[27.15 44.59 71.67]]
807,[[10.29 10.98 18.98 67.39]]
808,[[28.6  31.91 43.28 55.53 65.97 66.83]]
809,[[18.56 21.66 58.59 58.84 68.9 ]]
810,[[44.14 51.84 54.29 56.44 93.54 98.95]]
811,[[21.74 48.38]]
812,[[10.07 36.15 58.15 83.05]]
813,[[21.07 35.96 39.25 81.62 81.73 92.63]]
814,[[21.31 22.61 59.13]]
815,[[42.97 91.14]]
816,[[54.92 69.46 70.82 84.15]]
817,[[15.62 30.73 52.4  63.75 83.24 99.4 ]]
818,[[ 5.56 10.38 29.61 37.78 69.59 89.05]]
819,[[19.75 65.01 72.68 85.04]]
820,[[12.31 26.01 38.84 46.3  62.37]]
821,[[30.75 32.9  44.02 63.94 82.46 97.74]]
822,[[10.75 33.   35.89 72.57 78.63 87.81]]
823,[[ 2.74 21.29 24.   35.21 37.86]]
824,[[65.95 71.91]]
825,[[81.86 91.2 ]]
826,[[16.56 22.27 32.51 53.76 80.83]]
827,[[48.81 54.54 55.97 56.1  58.82]]
828,[[20.42 27.32 36.72 43.72 83.13]]
829,[[ 5.27 40.83 57.48 68.7 ]]
830,[[ 5.11 29.92 38.62 39.32 59.73 81.89]]
831,[[53.58 55.92 64.83]]
832,[[19.92 43.38 71.05]]
833,[[50.29 74.86 83.43 85.47]]
834,[[35.48 42.69 42.72 66.53 96.08]]
835,[[ 0.67 39.41 48.98 64.95 82.92]]
836,[[ 7.59 36.8  70.35]]
837,[[32.28 42.76 59.6  63.85 89.58]]
838,[[14.57 26.35 47.5  52.84 63.87]]
839,[[58.54 82.81]]
840,[[63.73 68.48]]
841,[[27.64 67.58 80.81]]
842,[[ 6.03 14.1  24.69 67.66 84.54]]
843,[[12.37 21.36 23.68 58.37 64.06 94.09]]
844,[[11.45 29.77 91.38]]
845,[[ 7.93 26.45 58.39]]
846,[[29.1  62.62 80.2  84.59 85.88]]
847,[[19.47 31.11 88.05]]
848,[[13.92 26.84 80.2 ]]
849,[[16.82 48.59 51.46]]
850,[[ 2.58 35.21 62.81 72.86 82.77 94.68]]
851,[[57.23 59.21 79.79 96.99]]
852,[[ 7.24 65.88 68.73 74.12 89.27]]
853,[[31.65 37.15 53.14 55.88 59.17]]
854,[[33.76 65.5 ]]
855,[[ 9.98 31.09 84.41 85.96 87.72 89.86]]
856,[[ 2.04 55.76 82.93 94.24]]
857,[[ 2.09 37.8  53.77 65.22 90.03 97.44]]
858,[[ 5.26 19.91 60.   79.85 81.83]]
859,[[20.62 33.28 75.28]]
860,[[23.69 63.72 98.38]]
861,[[70.16 81.15]]
862,[[23.19 51.69 70.28 79.66]]
863,[[12.82 41.1  65.15 78.15]]
864,[[6.98 8.49]]
865,[[ 9.93 67.87 74.78]]
866,[[38.86 53.71 66.91]]
867,[[14.27 28.92 54.23 70.23]]
868,[[34.87 42.51 59.34 64.93]]
869,[[21.74 24.94 53.75 57.59]]
870,[[ 2.91 77.54]]
871,[[ 2.88  5.82 54.6  67.31]]
872,[[24.8  30.13 57.54 82.21 90.07]]
873,[[44.56 59.21]]
874,[[18.28 35.23 47.54 59.75]]
875,[[26.85 32.39 91.12]]
876,[[16.9  31.77 87.67 92.02 96.64]]
877,[[21.15 24.83 32.78 43.7 ]]
878,[[28.9  77.02 77.7 ]]
879,[[29.87 36.86 45.35 50.26 61.4 ]]
880,[[23.73 28.6  62.55 63.59 94.61 99.14]]
881,[[ 6.09 95.63]]
882,[[12.86 47.03 65.41]]
883,[[ 8.64 12.45]]
884,[[ 3.8  26.53 72.14 81.15]]
885,[[41.11 62.48]]
886,[[27.22 79.68 85.46 86.94 90.83 92.52]]
887,[[ 3.   16.08 39.45 72.05]]
888,[[55.97 69.88 98.68]]
889,[[33.73 42.67 45.55 68.25 86.44]]
890,[[16.16 35.94 38.91 63.37 87.73 96.73]]
891,[[15.65 26.82 28.87 31.09 59.6  81.7 ]]
892,[[16.36 44.74 55.52 61.31 92.63 99.73]]
893,[[ 8.22 30.37 48.24 90.59]]
894,[[27.41 55.4  65.11 90.04]]
895,[[18.84 45.21 56.89 62.68 66.06 87.94]]
896,[[ 6.02 10.96 16.11 20.29 41.84 54.73]]
897,[[87.73 96.39]]
898,[[ 3.28 11.75 44.58 59.71 73.58 98.98]]
899,[[ 2.64 20.24 25.28 55.3  60.25 68.62]]
900,[[33.17 46.28 59.91 77.98 95.71]]
901,[[11.75 18.26 62.97 88.08]]
902,[[83.74 88.23]]
903,[[ 6.2  22.65 33.83 70.41 79.58 91.93]]
904,[[ 2.62  6.12 14.82 54.4  55.83 70.12]]
905,[[ 4.32 25.93 43.25 44.08 90.6  94.9 ]]
906,[[28.02 30.69 39.13 40.85]]
907,[[ 9.87 23.92 38.23 65.37]]
908,[[ 3.74 12.11 12.86 36.13 45.41 93.9 ]]
909,[[10.96 48.73 51.67 69.1  82.72]]
910,[[21.41 38.76 39.09 47.94 75.91 77.3 ]]
911,[[25.08 61.42 66.99 94.39]]
912,[[ 8.35 22.99 66.88]]
913,[[70.7  88.99 90.13]]
914,[[17.88 36.75 78.23 83.67 96.09]]
915,[[70.53 81.01]]
916,[[14.15 23.25 35.6  62.62 89.83]]
917,[[16.  94.4]]
918,[[19.24 24.67 52.9  65.06 82.43]]
919,[[21.08 44.16 70.25]]
920,[[12.15 23.21 40.09 56.62 75.14 97.31]]
921,[[ 0.65 27.47 31.07 65.3 ]]
922,[[41.95 61.09 77.24]]
923,[[38.18 60.  ]]
924,[[15.5  20.01 29.52 30.53 47.88 55.18]]
925,[[ 8.84 57.13]]
926,[[15.22 55.16 59.66 74.94]]
927,[[14.14 15.89 93.98]]
928,[[ 2.24 32.4 ]]
929,[[13.89 14.13 19.93 97.67 98.12]]
930,[[32.17 64.44]]
931,[[22.87 33.46 61.05 67.57 91.83]]
932,[[57.38 82.22 83.12]]
933,[[13.19 38.8  55.96 98.59]]
934,[[29.51 81.38 88.89]]
935,[[24.57 25.55 36.89 57.62 97.2 ]]
936,[[32.09 60.25]]
937,[[28.49 32.94 33.56 45.98 54.21 82.45]]
938,[[44.97 98.7 ]]
939,[[27.44 73.5  85.57 93.95]]
940,[[14.95 24.41 28.18 46.23 53.25 61.23]]
941,[[ 2.68 60.35 89.34 96.14 97.02]]
942,[[ 4.8  33.41]]
943,[[39.63 50.27 81.16 85.72]]
944,[[28.94 67.92 79.07]]
945,[[36.1  37.04 51.04]]
946,[[22.02 26.   32.64 34.79]]
947,[[30.18 55.33 64.73]]
948,[[16.83 38.06 79.95 93.08]]
949,[[ 6.94 48.98 64.77 66.01 87.42]]
950,[[ 6.28 32.77 39.06 69.07 70.01]]
951,[[ 7.48 25.11 48.78 70.02]]
952,[[ 1.32  3.41 13.94 14.78 40.01 74.74]]
953,[[ 1.44 90.85 96.33]]
954,[[11.31 45.14 55.6  59.8  86.05 97.4 ]]
955,[[13.22 34.98 58.02 58.15 70.06 70.09]]
956,[[46.06 64.49 67.  ]]
957,[[ 8.61 41.21 51.17]]
958,[[34.77 95.18]]
959,[[ 0.63 44.49 93.01]]
960,[[25.88 60.11]]
961,[[26.95 36.1  58.75]]
962,[[18.43 46.49]]
963,[[14.41 30.81 32.03 53.89 82.07 82.67]]
964,[[ 5.79 26.57 41.3  45.67]]
965,[[41.3  48.61 49.03 54.04 82.92 90.7 ]]
966,[[ 8.84 11.13 14.1  46.69 66.14]]
967,[[35.49 48.19 61.42 69.73]]
968,[[ 1.56  6.26  8.81 13.88 40.79 47.67]]
969,[[32.74 37.4  50.54 58.64 96.6 ]]
970,[[12.13 72.86]]
971,[[ 4.14  6.25 41.79 74.99]]
972,[[ 4.31 45.35 52.35 73.07 85.37 99.21]]
973,[[17.85 27.58 65.51 93.55]]
974,[[ 2.52  3.18 36.66 37.37 68.5  94.08]]
975,[[ 4.28 17.29 41.54]]
976,[[25.91 36.99 52.98 69.78 80.46 87.28]]
977,[[12.66 21.4  30.31 31.93 47.83 67.12]]
978,[[ 2.85 11.75 52.43 61.52 87.55]]
979,[[16.39 22.03 31.23 32.14 56.79]]
980,[[6.83 6.96]]
981,[[ 3.97  5.21 32.16 66.39 67.26 93.81]]
982,[[17.04 37.57 65.59 67.82 86.89]]
983,[[ 3.22 49.83 76.49]]
984,[[26.95 40.62 56.27 68.   80.34 86.04]]
985,[[55.78 99.94]]
986,[[ 6.65  7.14 64.62 72.02 96.15]]
987,[[ 2.98 79.95]]
988,[[34.47 85.55 85.81]]
989,[[ 8.77 19.13 99.9 ]]
990,[[ 9.43 17.37 90.53]]
991,[[32.96 68.87 73.23 88.91 90.62 95.61]]
992,[[24.81 27.25 62.37 94.15 98.64]]
993,[[22.42 29.67 61.52 67.1  89.07 99.91]]
994,[[ 5.43 39.6  51.91 65.56 66.92 89.19]]
995,[[62.74 71.09]]
996,[[ 3.84  5.   19.45 54.23 72.46]]
997,[[46.97 74.38 83.26 92.18]]
998,[[63.56 64.75]]
999,[[21.35 25.79]]
1000,[[ 2.83 20.51 24.6  42.74 43.23 83.98]]
1001,[[ 7.   69.74 79.07 90.52]]
1002,[[8.000e-02 8.514e+01 9.076e+01 9.924e+01]]
1003,[[13.52 25.84 32.66 68.38 88.24]]
1004,[[ 2.24  5.46 41.14 84.34]]
1005,[[ 2.69 58.4 ]]
1006,[[ 3.08 24.43 42.38 97.45 99.02]]
1007,[[ 1.68 23.6  31.12 57.99]]
1008,[[48.78 77.32 86.01]]
1009,[[29.27 35.05 35.62 88.2 ]]
1010,[[15.59 21.45 65.61]]
1011,[[ 6.96 64.53 94.15]]
1012,[[10.1  66.12 76.67 79.97 99.26]]
1013,[[ 2.14 73.99 90.47]]
1014,[[34.84 98.44]]
1015,[[13.72 52.08 61.97]]
1016,[[ 4.22 64.26]]
1017,[[33.07 52.97 56.16 92.77]]
1018,[[ 5.39 21.15 29.52 43.41 72.1  74.57]]
1019,[[11.71 27.27 33.28 76.44]]
1020,[[ 4.38  8.26 80.74]]
1021,[[34.76 50.4  68.23 70.81]]
1022,[[ 9.85 45.31 48.72 77.03]]
1023,[[16.19 16.55 20.53 51.77 77.01]]
1024,[[40.28 45.12]]
1025,[[66.35 82.69]]
1026,[[13.95 15.39 25.9  70.12 98.75]]
1027,[[ 2.83 15.76 68.96 78.46]]
1028,[[12.48 26.94 42.1  48.03 54.01 63.98]]
1029,[[14.75 61.29]]
1030,[[ 6.48 82.2  90.26]]
1031,[[26.16 54.43 84.98]]
1032,[[12.48 18.96 20.51 47.91 70.57]]
1033,[[ 0.09 51.24 51.55 82.08 82.4 ]]
1034,[[17.   92.87]]
1035,[[ 0.76 34.65 40.   47.53]]
1036,[[ 4.6  21.9  33.12 46.66 70.7  79.7 ]]
1037,[[19.33 73.08 77.31 82.14]]
1038,[[ 2.09 87.71]]
1039,[[51.27 77.13 84.82 89.37]]
1040,[[36.9  79.91]]
1041,[[ 2.97 16.68 36.32 46.26 71.28]]
1042,[[ 4.52  9.96 12.98 37.61 46.6 ]]
1043,[[ 1.93 37.39 53.09 53.47 54.77 60.75]]
1044,[[ 6.76 52.86 77.16 86.74 99.35]]
1045,[[28.44 60.72 93.75 94.51 95.64]]
1046,[[17.97 47.71 69.82 71.55 92.41 96.4 ]]
1047,[[36.03 79.14 96.38]]
1048,[[10.2  10.54 45.47]]
1049,[[ 2.94 42.04]]
1050,[[15.7  19.76 32.   35.97 65.11]]
1051,[[31.89 61.69 73.17 73.18]]
1052,[[25.93 63.84 65.46]]
1053,[[ 9.71 20.58 54.21]]
1054,[[22.57 50.3  53.81 66.65 95.52]]
1055,[[13.51 63.4  80.35 80.81]]
1056,[[12.45 46.75 73.64 75.48 77.98 96.01]]
1057,[[14.28 39.89 48.2  78.49 81.16]]
1058,[[ 3.95 46.92 47.32 66.99 67.64 87.93]]
1059,[[ 7.82 10.95]]
1060,[[ 7.92 65.13 71.66]]
1061,[[65.15 66.58 80.58 82.48 86.74]]
1062,[[66.15 73.55 87.93]]
1063,[[ 5.4  36.62 51.98 57.77 78.59 81.05]]
1064,[[31.67 42.67 48.48 90.13]]
1065,[[ 6.95 13.17]]
1066,[[11.96 25.18 90.6  91.7 ]]
1067,[[28.79 38.43 49.19 49.59 50.99 93.32]]
1068,[[29.78 92.47]]
1069,[[19.85 37.32 51.19]]
1070,[[ 1.68 12.   30.89 40.65 89.98]]
1071,[[ 7.06 15.68 18.3  45.39 72.33 74.42]]
1072,[[22.38 38.94 52.   73.09]]
1073,[[39.86 72.9  86.58 90.82 94.61]]
1074,[[40.63 66.69 67.52 88.42 97.28]]
1075,[[72.76 98.48]]
1076,[[78.   99.37]]
1077,[[ 4.85 32.71 80.14 93.45 95.41 97.75]]
1078,[[24.03 56.23 94.02]]
1079,[[17.03 51.16 60.13 68.36 85.58 85.68]]
1080,[[ 3.17 13.04 19.57 52.5  65.58 87.52]]
1081,[[33.04 67.28]]
1082,[[ 0.76 23.82 56.94 76.77 78.66]]
1083,[[23.18 37.87 54.64 73.25 78.24 98.07]]
1084,[[47.68 70.11 88.48]]
1085,[[56.85 89.48]]
1086,[[60.9  68.25 76.26 90.47]]
1087,[[25.16 27.32 50.81 51.98 55.24 66.29]]
1088,[[ 9.91 40.35 42.67 60.98 64.79 71.38]]
1089,[[34.37 43.21 82.9  93.74]]
1090,[[22.7  27.54 29.16 29.25 64.25 90.42]]
1091,[[17.23 38.07 41.68 41.74 56.67 67.91]]
1092,[[ 1.67  8.17 24.79 73.27]]
1093,[[ 1.78 16.42 37.46 54.05 64.66 68.75]]
1094,[[37.72 95.88]]
1095,[[43.4  98.15]]
1096,[[20.77 68.36 84.83]]
1097,[[13.01 34.26 55.94 56.66 60.16]]
1098,[[ 6.73 49.87 58.22 69.97 86.59]]
1099,[[27.61 34.12 38.18 43.7  53.93 88.39]]
1100,[[37.57 58.8  61.46 80.21 83.74]]
1101,[[ 5.02  5.3  13.81 50.74 84.58]]
1102,[[72.28 79.23 80.11]]
1103,[[ 1.26  4.42 12.38 46.5 ]]
1104,[[16.3  25.28 59.11 62.81 96.15]]
1105,[[16.56 57.55 83.77]]
1106,[[41.66 54.13 64.65]]
1107,[[10.16 40.43]]
1108,[[ 3.9  38.3  42.32 47.52 58.29 82.88]]
1109,[[ 1.47  2.3  22.65 41.17]]
1110,[[82.19 86.75 94.66]]
1111,[[23.99 32.63 69.04 70.99]]
1112,[[ 4.54 97.41]]
1113,[[ 4.76 52.48 63.59 65.  ]]
1114,[[10.39 14.25 26.63 68.18 76.05]]
1115,[[ 9.63 20.67 41.34 79.56 85.44 96.06]]
1116,[[28.05 49.73]]
1117,[[ 6.56 30.7  47.33]]
1118,[[27.77 61.8  78.75 90.36]]
1119,[[ 2.94 49.1 ]]
1120,[[32.99 54.78]]
1121,[[21.07 26.58 53.79 57.35 61.37]]
1122,[[27.96 36.63 37.51 44.03 87.81]]
1123,[[ 9.83 14.3  80.9 ]]
1124,[[ 0.66 11.34 21.5  58.6  64.76 78.04]]
1125,[[26.28 34.52 58.44]]
1126,[[62.56 66.75]]
1127,[[31.17 46.23 82.46 92.22 93.6  99.15]]
1128,[[28.03 91.78 95.84 98.79]]
1129,[[ 2.66 42.15 44.53 95.73 96.61]]
1130,[[29.38 45.61 63.11 95.7 ]]
1131,[[ 0.92 16.87]]
1132,[[15.34 62.64 79.54]]
1133,[[15.82 17.51 74.39]]
1134,[[13.69 98.22]]
1135,[[11.55 26.98 41.64 62.2  68.05]]
1136,[[ 0.95 22.16 78.67 91.34]]
1137,[[44.15 55.61 72.81 74.39 81.38 94.03]]
1138,[[11.54 39.52 49.05 73.39 83.11 92.56]]
1139,[[ 2.65 49.47 65.27 96.55]]
1140,[[ 9.59 21.23 56.36 72.58 89.13]]
1141,[[38.43 94.44]]
1142,[[35.65 64.76 97.69]]
1143,[[20.06 40.99 59.47]]
1144,[[32.34 33.37 50.55 77.16 86.98 99.16]]
1145,[[49.72 89.8  91.93]]
1146,[[18.15 74.81 77.73 87.47]]
1147,[[ 5.68 40.32 50.89 52.07 53.25]]
1148,[[17.71 30.61 32.11 40.98]]
1149,[[34.58 36.2  45.52 67.78 80.01 93.23]]
1150,[[25.42 67.4  83.77]]
1151,[[23.26 45.36 60.2 ]]
1152,[[46.82 56.08 89.39]]
1153,[[66.7  87.92 88.11]]
1154,[[11.82 63.51]]
1155,[[ 2.72 27.6  49.12 72.82 73.05 87.95]]
1156,[[ 7.55 62.35 63.48 70.94]]
1157,[[36.86 58.77 73.08]]
1158,[[ 8.01 46.62]]
1159,[[50.18 56.85 63.13]]
1160,[[13.77 52.04 66.78 83.82 88.68]]
1161,[[ 4.78 41.3  58.24 75.35 87.68]]
1162,[[ 6.31 36.48 48.67 60.32]]
1163,[[14.84 32.68 34.39 44.68]]
1164,[[ 6.91 46.62 53.89 83.09 94.52]]
1165,[[46.01 58.91]]
1166,[[11.58 29.53 34.51 48.28 97.98]]
1167,[[ 7.12 17.75 44.5  54.06 57.14]]
1168,[[ 7.01  9.81 61.52 81.23]]
1169,[[10.41 25.54 71.61 94.05]]
1170,[[25.61 31.26 49.18 59.06 89.3 ]]
1171,[[ 2.58 47.1  54.41 56.09 60.54 83.35]]
1172,[[17.58 43.22]]
1173,[[13.4  14.87 45.01 47.88]]
1174,[[14.28 86.96 93.79]]
1175,[[57.18 74.12]]
1176,[[ 5.72 24.5  72.45]]
1177,[[44.38 47.86 95.87]]
1178,[[ 2.59 45.8  52.92 77.3 ]]
1179,[[ 4.88 35.33 38.7  47.83]]
1180,[[20.97 30.38 52.21 61.15 65.57 80.35]]
1181,[[75.03 97.34]]
1182,[[31.64 85.37]]
1183,[[ 9.58 57.22]]
1184,[[ 9.86 70.38]]
1185,[[ 6.79 17.87 51.95]]
1186,[[ 1.51 19.59 46.25 62.25 91.3  92.49]]
1187,[[43.8  47.17]]
1188,[[ 6.43 27.07 50.86 82.2  82.51 87.62]]
1189,[[33.46 51.24 68.63 91.1 ]]
1190,[[ 5.72 17.59 41.77 43.48 86.02 98.46]]
1191,[[10.93 11.53 43.47 84.12 85.72]]
1192,[[ 5.9  18.52 60.58 70.62 94.49]]
1193,[[38.33 38.95 48.24 56.83 97.2 ]]
1194,[[15.81 59.42 60.25 60.57]]
1195,[[34.85 91.62]]
1196,[[18.96 21.84 30.46 90.57]]
1197,[[ 8.77 10.76 11.92 63.88 67.78 99.85]]
1198,[[ 2.55 63.18]]
1199,[[29.7  34.99 62.93 84.68 89.02]]
1200,[[18.89 47.57 63.66 93.53 95.26]]
1201,[[10.66 20.67 44.82 69.21 80.83 83.46]]
1202,[[47.06 93.83]]
1203,[[ 7.84  8.02 23.15 38.91 82.75]]
1204,[[ 4.78 43.18 66.91]]
1205,[[30.69 44.15 98.15]]
1206,[[ 0.37 71.04]]
1207,[[ 1.11  7.89 13.85 30.67 37.49]]
1208,[[18.28 28.67 74.4  89.94]]
1209,[[ 0.95 14.23 25.36 39.22]]
1210,[[4.09 6.34]]
1211,[[ 1.54 26.12 73.05 86.5 ]]
1212,[[32.71 33.47 55.83]]
1213,[[ 9.1  13.54 26.89 48.11 56.48 86.93]]
